Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 6-10 ,Attack method: Hijacking,"{""coefficient"": 0.64067, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist Death Type : Suicide,Attack method: Hijacking,"{""coefficient"": 0.66111, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist attacks,Attack method: Hijacking,"{""coefficient"": 0.78218, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Hostage Taking (Kidnapping),Attack method: Hijacking,"{""coefficient"": 0.79611, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Bombing/Explosion,Attack method: Hijacking,"{""coefficient"": 0.7312, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age: 51-99 ,Attack method: Hijacking,"{""coefficient"": 0.82386, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 6-10 ,Attack method: Hijacking,"{""coefficient"": 0.86018, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Suicide,Attack method: Hijacking,"{""coefficient"": 0.75009, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist attacks,Attack method: Hijacking,"{""coefficient"": 0.85267, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.52518, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Assassination,Attack method: Hijacking,"{""coefficient"": 0.51761, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Bombing/Explosion,Attack method: Hijacking,"{""coefficient"": 0.79386, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age: 51-99 ,Attack method: Hijacking,"{""coefficient"": 0.7378, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 6-10 ,Attack method: Hijacking,"{""coefficient"": 0.93893, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,Attack method: Hijacking,"{""coefficient"": 0.76535, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist attacks,Attack method: Hijacking,"{""coefficient"": 0.89576, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.57779, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Assassination,Attack method: Hijacking,"{""coefficient"": 0.57608, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Bombing/Explosion,Attack method: Hijacking,"{""coefficient"": 0.81772, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age : 21-50 ,Attack method: Hijacking,"{""coefficient"": 0.86018, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age :  1-5,Attack method: Hijacking,"{""coefficient"": 0.92142, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Killed,Attack method: Hijacking,"{""coefficient"": 0.95779, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorism deaths,Attack method: Hijacking,"{""coefficient"": 0.91453, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Hostage Taking (Kidnapping),Attack method: Hijacking,"{""coefficient"": 0.85212, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Armed Assault,Attack method: Hijacking,"{""coefficient"": 0.90987, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age: 51-99 ,Attack method: Hijacking,"{""coefficient"": 0.58457, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age : 11-20 ,Attack method: Hijacking,"{""coefficient"": 0.8706, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,Attack method: Hijacking,"{""coefficient"": 0.75644, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist attacks,Attack method: Hijacking,"{""coefficient"": 0.72406, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Kidnapping),Attack method: Hijacking,"{""coefficient"": 0.66636, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Bombing/Explosion,Attack method: Hijacking,"{""coefficient"": 0.78251, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age: 51-99 ,Attack method: Hijacking,"{""coefficient"": 0.66111, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age : 11-20 ,Attack method: Hijacking,"{""coefficient"": 0.76535, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age :  1-5,Attack method: Hijacking,"{""coefficient"": 0.75644, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Terrorist attacks,Attack method: Hijacking,"{""coefficient"": 0.87529, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Facility/Infrastructure Attack,Attack method: Hijacking,"{""coefficient"": 0.55483, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Assassination,Attack method: Hijacking,"{""coefficient"": 0.5588, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,Attack method: Hijacking,"{""coefficient"": 0.80214, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age: 51-99 ,Attack method: Hijacking,"{""coefficient"": 0.75041, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 11-20 ,Attack method: Hijacking,"{""coefficient"": 0.93431, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age :  1-5,Attack method: Hijacking,"{""coefficient"": 0.88195, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.57114, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorism deaths,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.5832, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.57114, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.5997, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Attack method: Bombing/Explosion,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.61638, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age : 6-10 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.59758, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.59391, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Terrorism deaths,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.86527, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.66314, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.75816, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.67766, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age : 11-20 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.81659, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.85284, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.8517, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Terrorism deaths,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.54715, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Armed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.66397, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 11-20 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.5239, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.64108, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist attacks,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.93224, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.73433, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.66397, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age 100+,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.52558, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 21-50 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.75763, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 6-10 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.88414, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.59178, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist attacks,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.96203, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.61638, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.57154, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.59459, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age : 11-20 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.78439, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.94793, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.79389, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Terrorism deaths,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.73628, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Armed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.52558, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age : 21-50 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.74296, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age : 6-10 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.57512, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.72263, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorism deaths,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.8195, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Armed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.65656, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age 100+,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.75912, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 11-20 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.77263, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.63118, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.79279, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorism deaths,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.94272, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Armed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.75763, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age 100+,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.74296, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 11-20 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.93793, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.78805, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.91987, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
