Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Student Performance Prediction Dataset,G2,absences,studytime,"{""coefficient"": -0.09989, ""p value"": 0.01095, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,Medu,studytime,"{""coefficient"": 0.22405, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,traveltime,studytime,"{""coefficient"": -0.11527, ""p value"": 0.0033, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,famrel,studytime,"{""coefficient"": 0.0665, ""p value"": 0.09075, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,goout,studytime,"{""coefficient"": -0.07125, ""p value"": 0.0699, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,Walc,studytime,"{""coefficient"": -0.13, ""p value"": 0.00091, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,absences,studytime,"{""coefficient"": -0.06428, ""p value"": 0.10207, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,famrel,Medu,failures,"{""coefficient"": 0.01387, ""p value"": 0.7246, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,famrel,traveltime,failures,"{""coefficient"": -0.00342, ""p value"": 0.93072, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,famrel,freetime,failures,"{""coefficient"": 0.13713, ""p value"": 0.00046, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,famrel,Dalc,failures,"{""coefficient"": -0.06966, ""p value"": 0.07641, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,famrel,health,failures,"{""coefficient"": 0.11208, ""p value"": 0.00428, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,famrel,G1,failures,"{""coefficient"": 0.02683, ""p value"": 0.49531, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,famrel,G3,failures,"{""coefficient"": 0.0422, ""p value"": 0.28344, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,Medu,failures,"{""coefficient"": -0.00094, ""p value"": 0.98103, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,traveltime,failures,"{""coefficient"": -0.00982, ""p value"": 0.80296, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,famrel,failures,"{""coefficient"": 0.13713, ""p value"": 0.00046, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,Dalc,failures,"{""coefficient"": 0.09951, ""p value"": 0.01126, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,health,failures,"{""coefficient"": 0.08118, ""p value"": 0.03883, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,G1,failures,"{""coefficient"": -0.05734, ""p value"": 0.14486, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,G3,failures,"{""coefficient"": -0.08735, ""p value"": 0.02617, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,Medu,failures,"{""coefficient"": 0.01758, ""p value"": 0.65511, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,traveltime,failures,"{""coefficient"": 0.05336, ""p value"": 0.1749, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,famrel,failures,"{""coefficient"": 0.09281, ""p value"": 0.01813, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,Dalc,failures,"{""coefficient"": 0.24196, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,health,failures,"{""coefficient"": -0.01737, ""p value"": 0.65889, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,G1,failures,"{""coefficient"": -0.06151, ""p value"": 0.11775, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,G3,failures,"{""coefficient"": -0.07612, ""p value"": 0.05278, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,Medu,failures,"{""coefficient"": 0.01146, ""p value"": 0.77088, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,traveltime,failures,"{""coefficient"": 0.08334, ""p value"": 0.03392, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,famrel,failures,"{""coefficient"": -0.06966, ""p value"": 0.07641, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,goout,failures,"{""coefficient"": 0.24196, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,absences,failures,"{""coefficient"": 0.16208, ""p value"": 3e-05, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,G2,failures,"{""coefficient"": -0.16199, ""p value"": 3e-05, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,age,failures,"{""coefficient"": 0.06358, ""p value"": 0.10587, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,Fedu,failures,"{""coefficient"": 0.05301, ""p value"": 0.17777, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,studytime,failures,"{""coefficient"": -0.20573, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,freetime,failures,"{""coefficient"": 0.11232, ""p value"": 0.0042, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,health,failures,"{""coefficient"": 0.11251, ""p value"": 0.00413, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,G1,failures,"{""coefficient"": -0.13481, ""p value"": 0.00058, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,G3,failures,"{""coefficient"": -0.15744, ""p value"": 6e-05, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,Medu,failures,"{""coefficient"": 0.01091, ""p value"": 0.78158, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,traveltime,failures,"{""coefficient"": -0.05202, ""p value"": 0.18598, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,famrel,failures,"{""coefficient"": 0.11208, ""p value"": 0.00428, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,goout,failures,"{""coefficient"": -0.01737, ""p value"": 0.65889, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,Walc,failures,"{""coefficient"": 0.11251, ""p value"": 0.00413, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,G1,failures,"{""coefficient"": -0.04116, ""p value"": 0.29551, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,G3,failures,"{""coefficient"": -0.09235, ""p value"": 0.01871, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,absences,Medu,failures,"{""coefficient"": 0.01285, ""p value"": 0.74397, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,absences,traveltime,failures,"{""coefficient"": -0.0204, ""p value"": 0.60422, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,absences,famrel,failures,"{""coefficient"": -0.08263, ""p value"": 0.03547, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,absences,goout,failures,"{""coefficient"": 0.08053, ""p value"": 0.04043, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,absences,Walc,failures,"{""coefficient"": 0.14789, ""p value"": 0.00016, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,absences,G1,failures,"{""coefficient"": -0.10911, ""p value"": 0.00543, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,absences,G3,failures,"{""coefficient"": -0.04722, ""p value"": 0.22997, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G1,Medu,failures,"{""coefficient"": 0.21365, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G1,traveltime,failures,"{""coefficient"": -0.12687, ""p value"": 0.00121, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G1,famrel,failures,"{""coefficient"": 0.02683, ""p value"": 0.49531, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G1,goout,failures,"{""coefficient"": -0.06151, ""p value"": 0.11775, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G1,Walc,failures,"{""coefficient"": -0.13481, ""p value"": 0.00058, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G1,absences,failures,"{""coefficient"": -0.10911, ""p value"": 0.00543, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G2,Medu,failures,"{""coefficient"": 0.21743, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G2,traveltime,failures,"{""coefficient"": -0.12719, ""p value"": 0.00118, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G2,famrel,failures,"{""coefficient"": 0.07105, ""p value"": 0.0707, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G2,goout,failures,"{""coefficient"": -0.06736, ""p value"": 0.08667, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G2,Walc,failures,"{""coefficient"": -0.14478, ""p value"": 0.00022, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G2,absences,failures,"{""coefficient"": -0.08451, ""p value"": 0.03148, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,Medu,failures,"{""coefficient"": 0.19038, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,traveltime,failures,"{""coefficient"": -0.09698, ""p value"": 0.01352, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,famrel,failures,"{""coefficient"": 0.0422, ""p value"": 0.28344, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,goout,failures,"{""coefficient"": -0.07612, ""p value"": 0.05278, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,Walc,failures,"{""coefficient"": -0.15744, ""p value"": 6e-05, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,G3,absences,failures,"{""coefficient"": -0.04722, ""p value"": 0.22997, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,Medu,famrel,"{""coefficient"": -0.02304, ""p value"": 0.55822, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,traveltime,famrel,"{""coefficient"": 0.00219, ""p value"": 0.95572, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,failures,famrel,"{""coefficient"": 0.11831, ""p value"": 0.00256, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,Dalc,famrel,"{""coefficient"": 0.12105, ""p value"": 0.00202, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,health,famrel,"{""coefficient"": 0.07139, ""p value"": 0.06934, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,G1,famrel,"{""coefficient"": -0.10178, ""p value"": 0.00953, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,freetime,G3,famrel,"{""coefficient"": -0.13226, ""p value"": 0.00074, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,Medu,famrel,"{""coefficient"": 0.00738, ""p value"": 0.85131, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,traveltime,famrel,"{""coefficient"": 0.05855, ""p value"": 0.13655, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,failures,famrel,"{""coefficient"": 0.051, ""p value"": 0.19475, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,Dalc,famrel,"{""coefficient"": 0.25367, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,health,famrel,"{""coefficient"": -0.02583, ""p value"": 0.51162, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,G1,famrel,"{""coefficient"": -0.07884, ""p value"": 0.04483, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,goout,G3,famrel,"{""coefficient"": -0.09389, ""p value"": 0.01681, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,Medu,famrel,"{""coefficient"": -0.00518, ""p value"": 0.8952, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,traveltime,famrel,"{""coefficient"": 0.09237, ""p value"": 0.01868, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,failures,famrel,"{""coefficient"": 0.10169, ""p value"": 0.00959, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,goout,famrel,"{""coefficient"": 0.25367, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,absences,famrel,"{""coefficient"": 0.16732, ""p value"": 2e-05, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Dalc,G2,famrel,"{""coefficient"": -0.18396, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,age,famrel,"{""coefficient"": 0.08482, ""p value"": 0.03085, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,Fedu,famrel,"{""coefficient"": 0.04052, ""p value"": 0.303, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,studytime,famrel,"{""coefficient"": -0.21626, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,freetime,famrel,"{""coefficient"": 0.13403, ""p value"": 0.00062, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,health,famrel,"{""coefficient"": 0.12655, ""p value"": 0.00125, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,G1,famrel,"{""coefficient"": -0.15193, ""p value"": 0.0001, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,Walc,G3,famrel,"{""coefficient"": -0.17179, ""p value"": 1e-05, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,Medu,famrel,"{""coefficient"": 0.00195, ""p value"": 0.96047, ""conclusion"": ""Not strongly correlated""}"
Student Performance Prediction Dataset,health,traveltime,famrel,"{""coefficient"": -0.04751, ""p value"": 0.22718, ""conclusion"": ""Not strongly correlated""}"
