Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient,question,difficulty
Pokedex Dataset,Weight_kg,Sp_Def,Attack,"{""coefficient"": 0.26786, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack, how do Weight_kg and Sp_Def interact?",medium
Pokedex Dataset,Weight_kg,Pr_Male,Attack,"{""coefficient"": -0.03906, ""p value"": 0.32276, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack, how do Weight_kg and Pr_Male interact?",medium
Pokedex Dataset,Catch_Rate,HP,Attack,"{""coefficient"": -0.32833, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Attack removed, how are Catch_Rate and HP related?",medium
Pokedex Dataset,Catch_Rate,Sp_Atk,Attack,"{""coefficient"": -0.45285, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Attack controlled, what is the correlation strength between Catch_Rate and Sp_Atk?",medium
Pokedex Dataset,Catch_Rate,Speed,Attack,"{""coefficient"": -0.29262, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Attack, what is the relationship between Catch_Rate and Speed?",medium
Pokedex Dataset,Catch_Rate,Height_m,Attack,"{""coefficient"": -0.21668, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Catch_Rate and Height_m upon controlling for Attack?,medium
Pokedex Dataset,Sp_Atk,HP,Defense,"{""coefficient"": 0.33809, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Sp_Atk on HP with Defense taken into consideration?,medium
Pokedex Dataset,Sp_Atk,Sp_Def,Defense,"{""coefficient"": 0.46076, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Sp_Atk and Sp_Def after Defense is considered?,medium
Pokedex Dataset,Sp_Atk,Pr_Male,Defense,"{""coefficient"": 0.09848, ""p value"": 0.01247, ""conclusion"": ""Not strongly correlated""}",What is the impact of Sp_Atk on Pr_Male with Defense taken into consideration?,medium
Pokedex Dataset,Sp_Atk,Weight_kg,Defense,"{""coefficient"": 0.21895, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Defense removed, how are Sp_Atk and Weight_kg related?",medium
Pokedex Dataset,Sp_Def,Attack,Defense,"{""coefficient"": -0.00313, ""p value"": 0.9332, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Sp_Def and Attack considering Defense?,medium
Pokedex Dataset,Sp_Def,Speed,Defense,"{""coefficient"": 0.27162, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Defense, how do Sp_Def and Speed relate to each other?",medium
Pokedex Dataset,Sp_Def,Height_m,Defense,"{""coefficient"": 0.17323, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Sp_Def and Height_m when controlling for Defense?,medium
Pokedex Dataset,Sp_Def,Catch_Rate,Defense,"{""coefficient"": -0.38325, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Defense, what is the relationship between Sp_Def and Catch_Rate?",medium
Pokedex Dataset,Speed,Attack,Defense,"{""coefficient"": 0.37589, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Defense controlled, what is the correlation strength between Speed and Attack?",medium
Pokedex Dataset,Speed,Sp_Def,Defense,"{""coefficient"": 0.27162, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Speed and Sp_Def when controlling for Defense?,medium
Pokedex Dataset,Speed,Height_m,Defense,"{""coefficient"": 0.24348, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Speed correlate with Height_m when Defense is held constant?,medium
Pokedex Dataset,Speed,Catch_Rate,Defense,"{""coefficient"": -0.46056, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Defense, how do Speed and Catch_Rate relate to each other?",medium
Pokedex Dataset,Pr_Male,HP,Defense,"{""coefficient"": -0.0794, ""p value"": 0.04415, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Pr_Male and HP considering Defense?,medium
Pokedex Dataset,Pr_Male,Sp_Atk,Defense,"{""coefficient"": 0.09848, ""p value"": 0.01247, ""conclusion"": ""Not strongly correlated""}",What is the impact of Pr_Male on Sp_Atk with Defense taken into consideration?,medium
Pokedex Dataset,Pr_Male,Speed,Defense,"{""coefficient"": 0.0753, ""p value"": 0.05633, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Pr_Male and Speed considering Defense?,medium
Pokedex Dataset,Pr_Male,Weight_kg,Defense,"{""coefficient"": 0.03441, ""p value"": 0.38369, ""conclusion"": ""Not strongly correlated""}","After controlling for Defense, what is the relationship between Pr_Male and Weight_kg?",medium
Pokedex Dataset,Height_m,Total,Defense,"{""coefficient"": 0.41965, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Defense is fixed, how do Height_m and Total correlate?",medium
Pokedex Dataset,Height_m,Attack,Defense,"{""coefficient"": 0.30271, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Height_m and Attack upon controlling for Defense?,medium
Pokedex Dataset,Height_m,Sp_Def,Defense,"{""coefficient"": 0.17323, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Defense, how do Height_m and Sp_Def interact?",medium
Pokedex Dataset,Height_m,Pr_Male,Defense,"{""coefficient"": 0.02051, ""p value"": 0.60373, ""conclusion"": ""Not strongly correlated""}","With Defense controlled, what is the correlation strength between Height_m and Pr_Male?",medium
Pokedex Dataset,Weight_kg,Total,Defense,"{""coefficient"": 0.35322, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Defense change the relationship between Weight_kg and Total?,medium
Pokedex Dataset,Weight_kg,Attack,Defense,"{""coefficient"": 0.33169, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Weight_kg on Attack with Defense taken into consideration?,medium
Pokedex Dataset,Weight_kg,Sp_Def,Defense,"{""coefficient"": 0.12715, ""p value"": 0.00063, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Defense, what correlation exists between Weight_kg and Sp_Def?",medium
Pokedex Dataset,Weight_kg,Pr_Male,Defense,"{""coefficient"": 0.03441, ""p value"": 0.38369, ""conclusion"": ""Not strongly correlated""}","After factoring in Defense, how do Weight_kg and Pr_Male interact?",medium
Pokedex Dataset,Catch_Rate,HP,Defense,"{""coefficient"": -0.43255, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Catch_Rate and HP after Defense is considered?,medium
Pokedex Dataset,Catch_Rate,Sp_Def,Defense,"{""coefficient"": -0.38325, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Defense controlled, what is the correlation strength between Catch_Rate and Sp_Def?",medium
Pokedex Dataset,Catch_Rate,Pr_Male,Defense,"{""coefficient"": -0.24887, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Catch_Rate and Pr_Male manifest when isolating Defense?,medium
Pokedex Dataset,Catch_Rate,Weight_kg,Defense,"{""coefficient"": -0.2018, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Catch_Rate and Weight_kg considering Defense?,medium
Pokedex Dataset,Sp_Def,Attack,Sp_Atk,"{""coefficient"": 0.05124, ""p value"": 0.16966, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Sp_Def and Attack when controlling for Sp_Atk?,medium
Pokedex Dataset,Sp_Def,Speed,Sp_Atk,"{""coefficient"": 0.01936, ""p value"": 0.60411, ""conclusion"": ""Not strongly correlated""}",What is the impact of Sp_Def on Speed with Sp_Atk taken into consideration?,medium
Pokedex Dataset,Sp_Def,Height_m,Sp_Atk,"{""coefficient"": 0.18299, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Sp_Def and Height_m manifest when isolating Sp_Atk?,medium
Pokedex Dataset,Sp_Def,Catch_Rate,Sp_Atk,"{""coefficient"": -0.33747, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Sp_Def and Catch_Rate manifest when isolating Sp_Atk?,medium
Pokedex Dataset,Speed,HP,Sp_Atk,"{""coefficient"": 0.00802, ""p value"": 0.82988, ""conclusion"": ""Not strongly correlated""}","With Sp_Atk controlled, what is the correlation strength between Speed and HP?",medium
Pokedex Dataset,Speed,Defense,Sp_Atk,"{""coefficient"": -0.11209, ""p value"": 0.0026, ""conclusion"": ""Not strongly correlated""}",How does Speed correlate with Defense when Sp_Atk is held constant?,medium
Pokedex Dataset,Speed,Pr_Male,Sp_Atk,"{""coefficient"": 0.03299, ""p value"": 0.40365, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Speed and Pr_Male manifest when isolating Sp_Atk?,medium
Pokedex Dataset,Speed,Weight_kg,Sp_Atk,"{""coefficient"": -0.02056, ""p value"": 0.58172, ""conclusion"": ""Not strongly correlated""}",What is the impact of Speed on Weight_kg with Sp_Atk taken into consideration?,medium
Pokedex Dataset,Pr_Male,Total,Sp_Atk,"{""coefficient"": 0.05761, ""p value"": 0.1445, ""conclusion"": ""Not strongly correlated""}","When Sp_Atk is fixed, how do Pr_Male and Total correlate?",medium
Pokedex Dataset,Pr_Male,Attack,Sp_Atk,"{""coefficient"": 0.19443, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Pr_Male and Attack when controlling for Sp_Atk?,medium
Pokedex Dataset,Pr_Male,Sp_Def,Sp_Atk,"{""coefficient"": -0.03393, ""p value"": 0.3904, ""conclusion"": ""Not strongly correlated""}","After factoring in Sp_Atk, how do Pr_Male and Sp_Def interact?",medium
Pokedex Dataset,Pr_Male,Height_m,Sp_Atk,"{""coefficient"": 0.01455, ""p value"": 0.7127, ""conclusion"": ""Not strongly correlated""}",How does controlling for Sp_Atk change the relationship between Pr_Male and Height_m?,medium
Pokedex Dataset,Pr_Male,Catch_Rate,Sp_Atk,"{""coefficient"": -0.23293, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Pr_Male and Catch_Rate upon controlling for Sp_Atk?,medium
Pokedex Dataset,Height_m,HP,Sp_Atk,"{""coefficient"": 0.3659, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Height_m and HP after Sp_Atk is considered?,medium
Pokedex Dataset,Height_m,Defense,Sp_Atk,"{""coefficient"": 0.31081, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Sp_Atk, how do Height_m and Defense interact?",medium
Pokedex Dataset,Height_m,Speed,Sp_Atk,"{""coefficient"": 0.09235, ""p value"": 0.01317, ""conclusion"": ""Not strongly correlated""}","With Sp_Atk controlled, what is the correlation strength between Height_m and Speed?",medium
Pokedex Dataset,Height_m,Catch_Rate,Sp_Atk,"{""coefficient"": -0.25745, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Sp_Atk is fixed, how do Height_m and Catch_Rate correlate?",medium
Pokedex Dataset,Weight_kg,HP,Sp_Atk,"{""coefficient"": 0.36615, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Sp_Atk change the relationship between Weight_kg and HP?,medium
Pokedex Dataset,Weight_kg,Defense,Sp_Atk,"{""coefficient"": 0.44666, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Sp_Atk controlled, what is the correlation strength between Weight_kg and Defense?",medium
Pokedex Dataset,Weight_kg,Speed,Sp_Atk,"{""coefficient"": -0.02056, ""p value"": 0.58172, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Weight_kg and Speed considering Sp_Atk?,medium
Pokedex Dataset,Weight_kg,Catch_Rate,Sp_Atk,"{""coefficient"": -0.26524, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Sp_Atk is controlled for, what remains the relationship between Weight_kg and Catch_Rate?",medium
Pokedex Dataset,Catch_Rate,Attack,Sp_Atk,"{""coefficient"": -0.43401, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Sp_Atk, how do Catch_Rate and Attack relate to each other?",medium
Pokedex Dataset,Catch_Rate,Sp_Def,Sp_Atk,"{""coefficient"": -0.33747, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Catch_Rate and Sp_Def after Sp_Atk is considered?,medium
Pokedex Dataset,Catch_Rate,Pr_Male,Sp_Atk,"{""coefficient"": -0.23293, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Catch_Rate and Pr_Male after Sp_Atk is considered?,medium
Pokedex Dataset,Catch_Rate,Weight_kg,Sp_Atk,"{""coefficient"": -0.26524, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Sp_Atk, what correlation exists between Catch_Rate and Weight_kg?",medium
Pokedex Dataset,Speed,Attack,Sp_Def,"{""coefficient"": 0.30132, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Speed and Attack manifest when isolating Sp_Def?,medium
Pokedex Dataset,Speed,Sp_Atk,Sp_Def,"{""coefficient"": 0.38772, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Speed and Sp_Atk when controlling for Sp_Def?,medium
Pokedex Dataset,Speed,Height_m,Sp_Def,"{""coefficient"": 0.16405, ""p value"": 1e-05, ""conclusion"": ""Not strongly correlated""}","When Sp_Def is fixed, how do Speed and Height_m correlate?",medium
Pokedex Dataset,Speed,Catch_Rate,Sp_Def,"{""coefficient"": -0.34838, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Speed and Catch_Rate considering Sp_Def?,medium
Pokedex Dataset,Pr_Male,HP,Sp_Def,"{""coefficient"": -0.07718, ""p value"": 0.05044, ""conclusion"": ""Not strongly correlated""}","After Sp_Def is controlled for, what remains the relationship between Pr_Male and HP?",medium
Pokedex Dataset,Pr_Male,Defense,Sp_Def,"{""coefficient"": 0.0622, ""p value"": 0.11512, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between Pr_Male and Defense when controlling for Sp_Def?,medium
Pokedex Dataset,Pr_Male,Speed,Sp_Def,"{""coefficient"": 0.06796, ""p value"": 0.08506, ""conclusion"": ""Not strongly correlated""}",How does controlling for Sp_Def change the relationship between Pr_Male and Speed?,medium
Pokedex Dataset,Pr_Male,Weight_kg,Sp_Def,"{""coefficient"": 0.05852, ""p value"": 0.13825, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Sp_Def, what correlation exists between Pr_Male and Weight_kg?",medium
Pokedex Dataset,Height_m,Total,Sp_Def,"{""coefficient"": 0.4546, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Height_m and Total considering Sp_Def?,medium
Pokedex Dataset,Height_m,Attack,Sp_Def,"{""coefficient"": 0.36993, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Sp_Def removed, how are Height_m and Attack related?",medium
Pokedex Dataset,Height_m,Sp_Atk,Sp_Def,"{""coefficient"": 0.21325, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Height_m and Sp_Atk after Sp_Def is considered?,medium
Pokedex Dataset,Height_m,Pr_Male,Sp_Def,"{""coefficient"": 0.03743, ""p value"": 0.34338, ""conclusion"": ""Not strongly correlated""}","After Sp_Def is controlled for, what remains the relationship between Height_m and Pr_Male?",medium
