Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient,question,difficulty
Terrorist Attacks Dataset,Attack method: Assassination,Death Age :  1-5,Attack method: Unarmed Assault,"{""coefficient"": 0.6927, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After Attack method: Unarmed Assault is controlled for, what remains the relationship between Attack method: Assassination and Death Age :  1-5?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist attacks,Attack method: Unarmed Assault,"{""coefficient"": 0.94474, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","When Attack method: Unarmed Assault is fixed, how do Attack method: Armed Assault and Terrorist attacks correlate?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.57611, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With Attack method: Unarmed Assault controlled, what is the correlation strength between Attack method: Armed Assault and Attack method: Hijacking?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,"{""coefficient"": 0.77622, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With Attack method: Unarmed Assault controlled, what is the correlation strength between Attack method: Armed Assault and Attack method: Facility/Infrastructure Attack?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Assassination,Attack method: Unarmed Assault,"{""coefficient"": 0.71991, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Attack method: Unarmed Assault change the relationship between Attack method: Armed Assault and Attack method: Assassination?,medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age 100+,Attack method: Unarmed Assault,"{""coefficient"": 0.60107, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Attack method: Unarmed Assault change the relationship between Attack method: Armed Assault and Death Age 100+?,medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 21-50 ,Attack method: Unarmed Assault,"{""coefficient"": 0.81218, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After minimizing the influence of Attack method: Unarmed Assault, what correlation exists between Attack method: Armed Assault and Death Age : 21-50 ?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 6-10 ,Attack method: Unarmed Assault,"{""coefficient"": 0.90625, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After minimizing the influence of Attack method: Unarmed Assault, what correlation exists between Attack method: Armed Assault and Death Age : 6-10 ?",medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,"{""coefficient"": 0.61688, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What connection exists between Attack method: Armed Assault and Terrorist Death Type : Suicide upon controlling for Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist attacks,Attack method: Unarmed Assault,"{""coefficient"": 0.96717, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the impact of Attack method: Bombing/Explosion on Terrorist attacks with Attack method: Unarmed Assault taken into consideration?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hostage Taking (Barricade Incident),Attack method: Unarmed Assault,"{""coefficient"": 0.5247, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With Attack method: Unarmed Assault controlled, what is the correlation strength between Attack method: Bombing/Explosion and Attack method: Hostage Taking (Barricade Incident)?",medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hostage Taking (Kidnapping),Attack method: Unarmed Assault,"{""coefficient"": 0.80094, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After minimizing the influence of Attack method: Unarmed Assault, what correlation exists between Attack method: Bombing/Explosion and Attack method: Hostage Taking (Kidnapping)?",medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Armed Assault,Attack method: Unarmed Assault,"{""coefficient"": 0.85992, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After factoring in Attack method: Unarmed Assault, how do Attack method: Bombing/Explosion and Attack method: Armed Assault interact?",medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age: 51-99 ,Attack method: Unarmed Assault,"{""coefficient"": 0.65745, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does the relationship between Attack method: Bombing/Explosion and Death Age: 51-99  manifest when isolating Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age : 11-20 ,Attack method: Unarmed Assault,"{""coefficient"": 0.82219, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With Attack method: Unarmed Assault controlled, what is the correlation strength between Attack method: Bombing/Explosion and Death Age : 11-20 ?",medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age :  1-5,Attack method: Unarmed Assault,"{""coefficient"": 0.95693, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the partial correlation between Attack method: Bombing/Explosion and Death Age :  1-5 considering Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist Death Type : Killed,Attack method: Unarmed Assault,"{""coefficient"": 0.83058, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the partial correlation between Attack method: Bombing/Explosion and Terrorist Death Type : Killed considering Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Death Age 100+,Terrorism deaths,Attack method: Unarmed Assault,"{""coefficient"": 0.77495, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the partial correlation between Death Age 100+ and Terrorism deaths considering Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Hostage Taking (Kidnapping),Attack method: Unarmed Assault,"{""coefficient"": 0.62835, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Attack method: Unarmed Assault change the relationship between Death Age 100+ and Attack method: Hostage Taking (Kidnapping)?,medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Bombing/Explosion,Attack method: Unarmed Assault,"{""coefficient"": 0.56476, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","When Attack method: Unarmed Assault is fixed, how do Death Age 100+ and Attack method: Bombing/Explosion correlate?",medium
Terrorist Attacks Dataset,Death Age 100+,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,"{""coefficient"": 0.61778, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","When Attack method: Unarmed Assault is fixed, how do Death Age 100+ and Terrorist Death Type : Suicide correlate?",medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist attacks,Attack method: Unarmed Assault,"{""coefficient"": 0.70989, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After minimizing the influence of Attack method: Unarmed Assault, what correlation exists between Death Age: 51-99  and Terrorist attacks?",medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.55385, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After factoring in Attack method: Unarmed Assault, how do Death Age: 51-99  and Attack method: Hijacking interact?",medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Hostage Taking (Kidnapping),Attack method: Unarmed Assault,"{""coefficient"": 0.73482, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does Death Age: 51-99  correlate with Attack method: Hostage Taking (Kidnapping) when Attack method: Unarmed Assault is held constant?,medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Bombing/Explosion,Attack method: Unarmed Assault,"{""coefficient"": 0.65745, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After neutralizing the effect of Attack method: Unarmed Assault, how do Death Age: 51-99  and Attack method: Bombing/Explosion relate to each other?",medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,"{""coefficient"": 0.70243, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the partial correlation between Death Age: 51-99  and Terrorist Death Type : Suicide considering Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist attacks,Attack method: Unarmed Assault,"{""coefficient"": 0.83654, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After Attack method: Unarmed Assault is controlled for, what remains the relationship between Death Age : 21-50  and Terrorist attacks?",medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.54897, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",Is there a significant link between Death Age : 21-50  and Attack method: Hijacking when controlling for Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,"{""coefficient"": 0.58921, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the impact of Death Age : 21-50  on Attack method: Facility/Infrastructure Attack with Attack method: Unarmed Assault taken into consideration?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Assassination,Attack method: Unarmed Assault,"{""coefficient"": 0.55352, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does the relationship between Death Age : 21-50  and Attack method: Assassination manifest when isolating Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Bombing/Explosion,Attack method: Unarmed Assault,"{""coefficient"": 0.77531, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the impact of Death Age : 21-50  on Attack method: Bombing/Explosion with Attack method: Unarmed Assault taken into consideration?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,"{""coefficient"": 0.76579, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Attack method: Unarmed Assault change the relationship between Death Age : 21-50  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist attacks,Attack method: Unarmed Assault,"{""coefficient"": 0.88336, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With Attack method: Unarmed Assault controlled, what is the correlation strength between Death Age : 11-20  and Terrorist attacks?",medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.53021, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After Attack method: Unarmed Assault is controlled for, what remains the relationship between Death Age : 11-20  and Attack method: Hijacking?",medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,"{""coefficient"": 0.62109, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After controlling for Attack method: Unarmed Assault, what is the relationship between Death Age : 11-20  and Attack method: Facility/Infrastructure Attack?",medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Assassination,Attack method: Unarmed Assault,"{""coefficient"": 0.61429, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Attack method: Unarmed Assault change the relationship between Death Age : 11-20  and Attack method: Assassination?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Bombing/Explosion,Attack method: Unarmed Assault,"{""coefficient"": 0.82219, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does Death Age : 11-20  correlate with Attack method: Bombing/Explosion when Attack method: Unarmed Assault is held constant?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,"{""coefficient"": 0.77776, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With Attack method: Unarmed Assault controlled, what is the correlation strength between Death Age : 11-20  and Terrorist Death Type : Suicide?",medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist attacks,Attack method: Unarmed Assault,"{""coefficient"": 0.91871, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the impact of Death Age : 6-10  on Terrorist attacks with Attack method: Unarmed Assault taken into consideration?,medium
