work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023.0,Data Scientist,Data Science and Research,USD,233200.0,233200.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,140000.0,140000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,194000.0,194000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,161000.0,161000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,225000.0,225000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Engineer,BI and Visualization,USD,156400.0,156400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,NLP Engineer,Machine Learning and AI,USD,210000.0,210000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,NLP Engineer,Machine Learning and AI,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,153600.0,153600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,107500.0,107500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,145000.0,145000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,120000.0,120000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,206000.0,206000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,130000.0,130000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,153600.0,153600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,107500.0,107500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,146100.0,146100.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Engineer,Data Engineering,USD,112400.0,112400.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Engineer,Data Engineering,USD,241000.0,241000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,155000.0,155000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,194500.0,194500.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,115500.0,115500.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Specialist,Data Management and Strategy,USD,110000.0,110000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Specialist,Data Management and Strategy,USD,70000.0,70000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,199000.0,199000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,145000.0,145000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,200000.0,200000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,170000.0,170000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,150120.0,150120.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,120096.0,120096.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,253000.0,253000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,168000.0,168000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,200000.0,200000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,170000.0,170000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Decision Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Decision Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,178600.0,178600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,142880.0,142880.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,255000.0,255000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,169000.0,169000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,155000.0,155000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,100000.0,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,151410.0,151410.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,144200.0,144200.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,151410.0,151410.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,115360.0,115360.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,193170.0,193170.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,116480.0,116480.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,250000.0,250000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,125000.0,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,146000.0,146000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,94000.0,94000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Director of Data Science,Data Science and Research,GBP,200000.0,246080.0,United Kingdom,Executive,Full-time,In-person,United Kingdom,M
2023.0,Director of Data Science,Data Science and Research,GBP,165000.0,203016.0,United Kingdom,Executive,Full-time,In-person,United Kingdom,M
2023.0,Head of Data,Leadership and Management,GBP,110000.0,135344.0,United Kingdom,Executive,Full-time,Remote,United Kingdom,M
2023.0,Head of Data,Leadership and Management,GBP,90000.0,110736.0,United Kingdom,Executive,Full-time,Remote,United Kingdom,M
2023.0,Applied Scientist,Data Science and Research,USD,260000.0,260000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Head of Data,Leadership and Management,USD,329500.0,329500.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Head of Data,Leadership and Management,USD,269600.0,269600.0,United States,Executive,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,250500.0,250500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,159500.0,159500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,115000.0,115000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,105000.0,105000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,250000.0,250000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,170000.0,170000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,198800.0,198800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,105200.0,105200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,94035.0,94035.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,57920.0,57920.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Analyst,Data Analysis,USD,113600.0,113600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,60000.0,60000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,256000.0,256000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,180000.0,180000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,165000.0,165000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,116000.0,116000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,78000.0,78000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Computer Vision Engineer,Machine Learning and AI,USD,245000.0,245000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Computer Vision Engineer,Machine Learning and AI,USD,210000.0,210000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,USD,115934.0,115934.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,81666.0,81666.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,283200.0,283200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,188800.0,188800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,220000.0,220000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,192000.0,192000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,164000.0,164000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Business Data Analyst,Data Analysis,USD,36000.0,36000.0,Ghana,Mid-level,Freelance,In-person,Ghana,S
2023.0,Research Scientist,Data Science and Research,USD,205640.0,205640.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,142600.0,142600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,193200.0,193200.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,156400.0,156400.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,196000.0,196000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,121000.0,121000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,72000.0,72000.0,Argentina,Senior,Full-time,Remote,Argentina,M
2023.0,Data Engineer,Data Engineering,USD,48000.0,48000.0,Argentina,Senior,Full-time,Remote,Argentina,M
2023.0,Data Engineer,Data Engineering,USD,165000.0,165000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,132300.0,132300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,244000.0,244000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Data Scientist,Data Science and Research,USD,197000.0,197000.0,Canada,Senior,Full-time,In-person,Canada,M
2023.0,Data Science Manager,Data Science and Research,USD,328000.0,328000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,211000.0,211000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,237000.0,237000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,201450.0,201450.0,United States,Senior,Full-time,Remote,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,229000.0,229000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,206000.0,206000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,231000.0,231000.0,United States,Senior,Full-time,Remote,United States,M
