Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
26.0,Female,1,Marketing Coordinator,2.0,40000.0,Canada,Asian,0
40.0,Male,3,Data Scientist,15.0,150000.0,UK,Mixed,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,Australia,Australian,0
24.0,Male,0,Sales Associate,1.0,25000.0,USA,Hispanic,0
35.0,Female,2,Marketing Manager,10.0,110000.0,Canada,Asian,0
29.0,Male,1,Software Engineer,4.0,70000.0,Australia,Australian,0
49.0,Male,3,Data Scientist,22.0,220000.0,UK,White,0
26.0,Female,1,Software Developer,2.0,35000.0,USA,African American,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,China,Chinese,0
36.0,Male,1,Operations Manager,9.0,110000.0,UK,Asian,0
28.0,Female,0,Sales Associate,1.0,25000.0,China,White,0
43.0,Male,3,Data Scientist,16.0,160000.0,USA,White,0
29.0,Male,1,Software Developer,5.0,80000.0,UK,White,0
39.0,Female,2,Marketing Coordinator,11.0,120000.0,Canada,Black,0
32.0,Male,1,Operations Manager,6.0,90000.0,UK,Asian,0
28.0,Female,2,Human Resources Coordinator,2.0,45000.0,USA,Asian,0
40.0,Male,3,Data Scientist,15.0,150000.0,UK,Welsh,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,USA,Hispanic,0
24.0,Male,0,Sales Associate,1.0,25000.0,UK,Asian,0
35.0,Female,2,Marketing Manager,10.0,110000.0,Australia,White,0
29.0,Male,1,Software Engineer,4.0,70000.0,UK,Mixed,0
49.0,Male,3,Data Scientist,22.0,220000.0,UK,Mixed,0
26.0,Female,1,Software Developer,2.0,35000.0,USA,Asian,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,Australia,White,0
36.0,Male,1,Operations Manager,9.0,110000.0,China,Korean,0
28.0,Female,0,Sales Associate,1.0,25000.0,China,Chinese,0
43.0,Male,3,Data Scientist,16.0,160000.0,UK,Welsh,0
29.0,Male,1,Software Developer,5.0,80000.0,China,Chinese,0
39.0,Female,2,Marketing Coordinator,11.0,120000.0,China,Korean,0
32.0,Male,1,Operations Manager,6.0,90000.0,Australia,Australian,0
28.0,Female,2,Human Resources Coordinator,2.0,45000.0,USA,Hispanic,0
40.0,Male,3,Data Scientist,15.0,150000.0,USA,Asian,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,Canada,Asian,0
24.0,Male,0,Sales Associate,1.0,25000.0,Australia,Australian,0
35.0,Female,2,Marketing Manager,10.0,110000.0,Australia,Asian,0
29.0,Male,1,Software Engineer,4.0,70000.0,Canada,Asian,0
49.0,Male,3,Data Scientist,22.0,220000.0,China,White,0
26.0,Female,1,Software Developer,2.0,35000.0,China,Chinese,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,USA,African American,0
36.0,Male,1,Operations Manager,9.0,110000.0,USA,African American,0
28.0,Female,0,Sales Associate,1.0,25000.0,Australia,Asian,0
43.0,Male,3,Data Scientist,16.0,160000.0,Australia,Australian,0
29.0,Male,1,Software Developer,5.0,80000.0,China,White,0
39.0,Female,2,Marketing Coordinator,11.0,120000.0,USA,Hispanic,0
32.0,Male,1,Operations Manager,6.0,90000.0,USA,African American,0
28.0,Female,2,Human Resources Coordinator,2.0,45000.0,Australia,Australian,0
40.0,Male,3,Data Scientist,15.0,150000.0,Australia,Australian,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,UK,White,0
24.0,Male,0,Sales Associate,1.0,25000.0,Canada,Asian,0
35.0,Female,2,Marketing Manager,10.0,110000.0,UK,Welsh,0
29.0,Male,1,Software Engineer,4.0,70000.0,China,Chinese,0
49.0,Male,3,Data Scientist,22.0,220000.0,Australia,Asian,0
26.0,Female,1,Software Developer,2.0,35000.0,Australia,Asian,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,UK,Asian,0
36.0,Male,1,Operations Manager,9.0,110000.0,Australia,Asian,0
28.0,Female,0,Sales Associate,1.0,25000.0,UK,White,0
43.0,Male,3,Data Scientist,16.0,160000.0,UK,Mixed,0
29.0,Male,1,Software Developer,5.0,80000.0,Australia,Australian,0
39.0,Female,2,Marketing Coordinator,11.0,120000.0,China,Chinese,0
32.0,Male,1,Operations Manager,6.0,90000.0,USA,White,0
28.0,Female,2,Human Resources Coordinator,2.0,45000.0,USA,White,0
40.0,Male,3,Data Scientist,15.0,150000.0,Canada,Asian,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,China,Chinese,0
24.0,Male,0,Sales Associate,1.0,25000.0,Canada,Black,0
35.0,Female,2,Marketing Manager,10.0,110000.0,USA,White,0
29.0,Male,1,Software Engineer,4.0,70000.0,China,White,0
49.0,Male,3,Data Scientist,22.0,220000.0,Canada,White,0
26.0,Female,1,Software Developer,2.0,35000.0,China,White,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,USA,Hispanic,0
36.0,Male,1,Operations Manager,9.0,110000.0,USA,Hispanic,0
28.0,Female,0,Sales Associate,1.0,25000.0,USA,African American,0
43.0,Male,3,Data Scientist,16.0,160000.0,Canada,Black,0
29.0,Male,1,Software Developer,5.0,80000.0,Australia,Australian,0
39.0,Female,2,Marketing Coordinator,11.0,120000.0,China,Chinese,0
32.0,Male,1,Operations Manager,6.0,90000.0,China,White,0
28.0,Female,2,Human Resources Coordinator,2.0,45000.0,China,Korean,0
40.0,Male,3,Data Scientist,15.0,150000.0,USA,African American,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,Canada,White,0
24.0,Male,0,Sales Associate,1.0,25000.0,USA,Asian,0
35.0,Female,2,Marketing Manager,10.0,110000.0,USA,Hispanic,0
29.0,Male,1,Software Engineer,4.0,70000.0,USA,Asian,0
49.0,Male,3,Data Scientist,22.0,220000.0,USA,Hispanic,0
26.0,Female,1,Software Developer,2.0,35000.0,Canada,Asian,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,USA,White,0
36.0,Male,1,Operations Manager,9.0,110000.0,UK,Mixed,0
28.0,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0
43.0,Male,3,Data Scientist,16.0,160000.0,China,White,0
29.0,Male,1,Software Developer,5.0,80000.0,Australia,Asian,0
39.0,Female,2,Marketing Coordinator,11.0,120000.0,China,Korean,0
32.0,Male,1,Operations Manager,6.0,90000.0,China,White,0
28.0,Female,2,Human Resources Coordinator,2.0,45000.0,Australia,White,0
40.0,Male,3,Data Scientist,15.0,150000.0,USA,Hispanic,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,UK,Asian,0
24.0,Male,0,Sales Associate,1.0,25000.0,Canada,White,0
35.0,Female,2,Marketing Manager,10.0,110000.0,USA,African American,0
29.0,Male,1,Software Engineer,4.0,70000.0,Australia,Asian,0
49.0,Male,3,Data Scientist,22.0,220000.0,Australia,Asian,0
26.0,Female,1,Software Developer,2.0,35000.0,Australia,Australian,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,UK,Mixed,0
36.0,Male,1,Operations Manager,9.0,110000.0,China,Korean,0
28.0,Female,0,Sales Associate,1.0,25000.0,Canada,Black,0
43.0,Male,3,Data Scientist,16.0,160000.0,China,Korean,0
29.0,Male,1,Software Developer,5.0,80000.0,China,White,0
39.0,Female,2,Marketing Coordinator,11.0,120000.0,Canada,Asian,0
32.0,Male,1,Operations Manager,6.0,90000.0,China,White,0
28.0,Female,2,Human Resources Coordinator,2.0,45000.0,USA,White,0
40.0,Male,3,Data Scientist,15.0,150000.0,Canada,Asian,0
33.0,Female,1,Human Resources Manager,8.0,95000.0,China,Korean,0
24.0,Male,0,Sales Associate,1.0,25000.0,Australia,White,0
35.0,Female,2,Marketing Manager,10.0,110000.0,Australia,Asian,0
29.0,Male,1,Software Engineer,4.0,70000.0,Canada,Black,0
49.0,Male,3,Data Scientist,22.0,220000.0,China,White,0
26.0,Female,1,Software Developer,2.0,35000.0,Australia,White,0
41.0,Female,2,Human Resources Manager,13.0,140000.0,UK,Welsh,0
36.0,Male,1,Operations Manager,9.0,110000.0,UK,Welsh,0
28.0,Female,0,Sales Associate,1.0,25000.0,Canada,White,0
43.0,Male,3,Data Scientist,16.0,160000.0,Australia,Asian,0
29.0,Male,1,Software Developer,5.0,80000.0,USA,Hispanic,0
34.0,Male,1,Software Engineer,6.0,85000.0,Canada,White,0
31.0,Female,2,Marketing Manager,4.0,62000.0,China,Korean,0
41.0,Male,3,Data Scientist,13.0,138000.0,China,Korean,0
27.0,Female,1,Human Resources Coordinator,2.0,47000.0,China,Korean,0
25.0,Male,0,Sales Associate,1.0,26000.0,Australia,Australian,0
33.0,Female,2,Software Developer,8.0,95000.0,UK,Asian,0
45.0,Male,1,Operations Manager,19.0,174000.0,Canada,Asian,0
28.0,Female,1,Marketing Coordinator,2.0,41000.0,China,Chinese,0
42.0,Male,3,Data Scientist,16.0,162000.0,Australia,White,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,Canada,Black,0
23.0,Male,0,Sales Associate,1.0,26000.0,Canada,White,0
36.0,Female,2,Marketing Manager,11.0,117000.0,UK,White,0
30.0,Male,1,Software Engineer,5.0,75000.0,Australia,Australian,0
50.0,Male,3,Data Scientist,23.0,225000.0,UK,Asian,0
27.0,Female,1,Software Developer,2.0,36000.0,UK,Asian,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,USA,White,0
37.0,Male,1,Operations Manager,10.0,113000.0,Australia,Asian,0
29.0,Female,0,Sales Associate,1.0,26000.0,Canada,Asian,0
44.0,Male,3,Data Scientist,17.0,168000.0,USA,Asian,0
30.0,Male,1,Software Developer,6.0,85000.0,USA,Asian,0
40.0,Female,2,Marketing Coordinator,12.0,122000.0,Australia,Australian,0
33.0,Male,1,Operations Manager,7.0,96000.0,Australia,Australian,0
29.0,Female,2,Human Resources Coordinator,3.0,49000.0,Australia,Asian,0
43.0,Male,3,Data Scientist,16.0,162000.0,China,Chinese,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,UK,Welsh,0
23.0,Male,0,Sales Associate,1.0,26000.0,Australia,Asian,0
36.0,Female,2,Marketing Manager,11.0,117000.0,USA,Asian,0
30.0,Male,1,Software Engineer,5.0,75000.0,USA,African American,0
50.0,Male,3,Data Scientist,23.0,225000.0,USA,Hispanic,0
27.0,Female,1,Software Developer,2.0,36000.0,USA,Asian,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,Australia,Australian,0
37.0,Male,1,Operations Manager,10.0,113000.0,UK,Asian,0
29.0,Female,0,Sales Associate,1.0,26000.0,Australia,White,0
44.0,Male,3,Data Scientist,17.0,168000.0,Canada,Black,0
30.0,Male,1,Software Developer,6.0,85000.0,USA,African American,0
40.0,Female,2,Marketing Coordinator,12.0,122000.0,Australia,Asian,0
33.0,Male,1,Operations Manager,7.0,96000.0,USA,Hispanic,0
29.0,Female,2,Human Resources Coordinator,3.0,49000.0,Canada,Black,0
43.0,Male,3,Data Scientist,16.0,162000.0,Canada,Black,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,UK,Mixed,0
23.0,Male,0,Sales Associate,1.0,26000.0,Canada,White,0
36.0,Female,2,Marketing Manager,11.0,117000.0,USA,Hispanic,0
30.0,Male,1,Software Engineer,5.0,75000.0,Australia,Asian,0
50.0,Male,3,Data Scientist,23.0,225000.0,Australia,Australian,0
27.0,Female,1,Software Developer,2.0,36000.0,UK,Mixed,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,UK,White,0
37.0,Male,1,Operations Manager,10.0,113000.0,USA,White,0
29.0,Female,0,Sales Associate,1.0,26000.0,UK,Welsh,0
44.0,Male,3,Data Scientist,17.0,168000.0,USA,White,0
30.0,Male,1,Software Developer,6.0,85000.0,Australia,Asian,0
40.0,Female,2,Marketing Coordinator,12.0,122000.0,UK,Welsh,0
33.0,Male,1,Operations Manager,7.0,96000.0,Australia,Asian,0
29.0,Female,2,Human Resources Coordinator,3.0,49000.0,China,Korean,0
43.0,Male,3,Data Scientist,16.0,162000.0,Australia,Australian,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,Australia,Asian,0
23.0,Male,0,Sales Associate,1.0,26000.0,USA,Hispanic,0
36.0,Female,2,Marketing Manager,11.0,117000.0,Australia,Asian,0
30.0,Male,1,Software Engineer,5.0,75000.0,USA,White,0
50.0,Male,3,Data Scientist,23.0,225000.0,Australia,Australian,0
27.0,Female,1,Software Developer,2.0,36000.0,Australia,Asian,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,Australia,White,0
37.0,Male,1,Operations Manager,10.0,113000.0,Australia,Asian,0
29.0,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0
44.0,Male,3,Data Scientist,17.0,168000.0,UK,Asian,0
30.0,Male,1,Software Developer,6.0,85000.0,USA,White,0
40.0,Female,2,Marketing Coordinator,12.0,122000.0,UK,Asian,0
33.0,Male,1,Operations Manager,7.0,96000.0,UK,Asian,0
29.0,Female,2,Human Resources Coordinator,3.0,49000.0,China,Chinese,0
43.0,Male,3,Data Scientist,16.0,162000.0,Canada,Asian,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,China,White,0
23.0,Male,0,Sales Associate,1.0,26000.0,UK,Welsh,0
36.0,Female,2,Marketing Manager,11.0,117000.0,Canada,Asian,0
30.0,Male,1,Software Engineer,5.0,75000.0,China,White,0
50.0,Male,3,Data Scientist,23.0,225000.0,Australia,White,0
27.0,Female,1,Software Developer,2.0,36000.0,Australia,Australian,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,USA,African American,0
37.0,Male,1,Operations Manager,10.0,113000.0,China,White,0
29.0,Female,0,Sales Associate,1.0,26000.0,Canada,White,0
44.0,Male,3,Data Scientist,17.0,168000.0,Canada,Black,0
30.0,Male,1,Software Developer,6.0,85000.0,UK,White,0
40.0,Female,2,Marketing Coordinator,12.0,122000.0,UK,Mixed,0
33.0,Male,1,Operations Manager,7.0,96000.0,China,Chinese,0
29.0,Female,2,Human Resources Coordinator,3.0,49000.0,Canada,Asian,0
43.0,Male,3,Data Scientist,16.0,162000.0,China,White,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,UK,Asian,0
23.0,Male,0,Sales Associate,1.0,26000.0,USA,Hispanic,0
36.0,Female,2,Marketing Manager,11.0,117000.0,Canada,Asian,0
30.0,Male,1,Software Engineer,5.0,75000.0,Canada,Black,0
50.0,Male,3,Data Scientist,23.0,225000.0,UK,White,0
27.0,Female,1,Software Developer,2.0,36000.0,Australia,White,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,Canada,White,0
37.0,Male,1,Operations Manager,10.0,113000.0,Canada,Black,0
29.0,Female,0,Sales Associate,1.0,26000.0,UK,Welsh,0
44.0,Male,3,Data Scientist,17.0,168000.0,Canada,White,0
30.0,Male,1,Software Developer,6.0,85000.0,UK,White,0
40.0,Female,2,Marketing Coordinator,12.0,122000.0,Canada,Black,0
33.0,Male,1,Operations Manager,7.0,96000.0,China,White,0
29.0,Female,2,Human Resources Coordinator,3.0,49000.0,USA,Hispanic,0
43.0,Male,3,Data Scientist,16.0,162000.0,USA,Asian,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,China,Chinese,0
23.0,Male,0,Sales Associate,1.0,26000.0,Canada,White,0
36.0,Female,2,Marketing Manager,11.0,117000.0,USA,African American,0
30.0,Male,1,Software Engineer,5.0,75000.0,UK,Asian,0
50.0,Male,3,Data Scientist,23.0,225000.0,Australia,White,0
27.0,Female,1,Software Developer,2.0,36000.0,UK,Mixed,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,UK,White,0
37.0,Male,1,Operations Manager,10.0,113000.0,Canada,Black,0
29.0,Female,0,Sales Associate,1.0,26000.0,Canada,Asian,0
44.0,Male,3,Data Scientist,17.0,168000.0,USA,Hispanic,0
30.0,Male,1,Software Developer,6.0,85000.0,Canada,White,0
40.0,Female,2,Marketing Coordinator,12.0,122000.0,Australia,Australian,0
33.0,Male,1,Operations Manager,7.0,96000.0,China,Chinese,0
29.0,Female,2,Human Resources Coordinator,3.0,49000.0,Australia,Asian,0
43.0,Male,3,Data Scientist,16.0,162000.0,USA,African American,0
34.0,Female,1,Human Resources Manager,9.0,99000.0,USA,White,0
23.0,Male,0,Sales Associate,1.0,26000.0,USA,Hispanic,0
36.0,Female,2,Marketing Manager,11.0,117000.0,USA,White,0
30.0,Male,1,Software Engineer,5.0,75000.0,UK,Mixed,0
50.0,Male,3,Data Scientist,23.0,225000.0,UK,Welsh,0
27.0,Female,1,Software Developer,2.0,36000.0,Australia,Asian,0
43.0,Female,2,Human Resources Manager,14.0,146000.0,USA,African American,0
37.0,Male,1,Operations Manager,10.0,113000.0,China,White,0
29.0,Female,0,Sales Associate,1.0,26000.0,USA,White,0
44.0,Male,3,Data Scientist,17.0,168000.0,UK,Mixed,0
30.0,Male,1,Software Developer,6.0,85000.0,Australia,Australian,0
32.0,Female,2,Software Developer,8.0,95000.0,USA,White,0
46.0,Male,3,Data Scientist,18.0,180000.0,UK,Asian,0
28.0,Female,1,Marketing Coordinator,2.0,41000.0,UK,Welsh,0
24.0,Male,0,Sales Associate,1.0,26000.0,USA,White,0
31.0,Female,2,Marketing Manager,5.0,68000.0,UK,Asian,0
39.0,Male,1,Operations Manager,13.0,127000.0,UK,Asian,0
25.0,Female,1,Human Resources Coordinator,2.0,47000.0,Canada,White,0
41.0,Male,3,Data Scientist,15.0,155000.0,Canada,Asian,0
35.0,Female,1,Human Resources Manager,8.0,92000.0,China,Korean,0
26.0,Male,0,Sales Associate,1.0,26000.0,Australia,White,0
37.0,Female,2,Marketing Manager,12.0,125000.0,Australia,Australian,0
29.0,Male,1,Software Engineer,4.0,71000.0,UK,Mixed,0
51.0,Male,3,Data Scientist,24.0,240000.0,Canada,Black,0
28.0,Female,1,Software Developer,2.0,36000.0,Canada,White,0
44.0,Female,2,Human Resources Manager,15.0,152000.0,China,Chinese,0
38.0,Male,1,Operations Manager,11.0,119000.0,Australia,Asian,0
30.0,Female,0,Sales Associate,1.0,26000.0,USA,African American,0
45.0,Male,3,Data Scientist,19.0,190000.0,Australia,Asian,0
31.0,Male,1,Software Developer,6.0,85000.0,USA,Hispanic,0
41.0,Female,2,Marketing Coordinator,13.0,131000.0,UK,White,0
34.0,Male,1,Operations Manager,8.0,101000.0,USA,White,0
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,UK,Asian,0
44.0,Male,3,Data Scientist,18.0,182000.0,USA,Asian,0
35.0,Female,1,Human Resources Manager,8.0,92000.0,China,Chinese,0
26.0,Male,0,Sales Associate,1.0,26000.0,China,White,0
37.0,Female,2,Marketing Manager,12.0,125000.0,China,Korean,0
29.0,Male,1,Software Engineer,4.0,71000.0,Canada,Black,0
51.0,Male,3,Data Scientist,24.0,240000.0,UK,Welsh,0
28.0,Female,1,Software Developer,2.0,36000.0,USA,Asian,0
44.0,Female,2,Human Resources Manager,15.0,152000.0,Australia,White,0
38.0,Male,1,Operations Manager,11.0,119000.0,USA,Hispanic,0
30.0,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0
45.0,Male,3,Data Scientist,19.0,190000.0,Canada,Asian,0
31.0,Male,1,Software Developer,6.0,85000.0,UK,White,0
41.0,Female,2,Marketing Coordinator,13.0,131000.0,USA,Asian,0
34.0,Male,1,Operations Manager,8.0,101000.0,USA,African American,0
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,UK,Welsh,0
44.0,Male,3,Data Scientist,18.0,182000.0,USA,African American,0
35.0,Female,1,Human Resources Manager,8.0,92000.0,Canada,White,0
26.0,Male,0,Sales Associate,1.0,26000.0,Canada,Asian,0
37.0,Female,2,Marketing Manager,12.0,125000.0,Canada,White,0
29.0,Male,1,Software Engineer,4.0,71000.0,Australia,White,0
51.0,Male,3,Data Scientist,24.0,240000.0,China,Korean,0
28.0,Female,1,Software Developer,2.0,36000.0,USA,African American,0
44.0,Female,2,Human Resources Manager,15.0,152000.0,Australia,White,0
38.0,Male,1,Operations Manager,11.0,119000.0,USA,African American,0
30.0,Female,0,Sales Associate,1.0,26000.0,Australia,Asian,0
45.0,Male,3,Data Scientist,19.0,190000.0,China,Korean,0
31.0,Male,1,Software Developer,6.0,85000.0,China,Chinese,0
41.0,Female,2,Marketing Coordinator,13.0,131000.0,China,White,0
34.0,Male,1,Operations Manager,8.0,101000.0,China,Korean,0
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,UK,White,0
44.0,Male,3,Data Scientist,18.0,182000.0,Australia,White,0
35.0,Female,1,Human Resources Manager,8.0,92000.0,USA,Asian,0
26.0,Male,0,Sales Associate,1.0,26000.0,USA,White,0
37.0,Female,2,Marketing Manager,12.0,125000.0,UK,Mixed,0
29.0,Male,1,Software Engineer,4.0,71000.0,Canada,Asian,0
51.0,Male,3,Data Scientist,24.0,240000.0,China,Chinese,0
28.0,Female,1,Software Developer,2.0,36000.0,UK,Asian,0
44.0,Female,2,Human Resources Manager,15.0,152000.0,UK,Mixed,0
38.0,Male,1,Operations Manager,11.0,119000.0,USA,African American,0
30.0,Female,0,Sales Associate,1.0,26000.0,UK,Mixed,0
45.0,Male,3,Data Scientist,19.0,190000.0,UK,Mixed,0
31.0,Male,1,Software Developer,6.0,85000.0,UK,Asian,0
41.0,Female,2,Marketing Coordinator,13.0,131000.0,UK,Welsh,0
34.0,Male,1,Operations Manager,8.0,101000.0,USA,African American,0
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,Canada,White,0
44.0,Male,3,Data Scientist,18.0,182000.0,UK,Welsh,0
35.0,Female,1,Human Resources Manager,8.0,92000.0,UK,Mixed,0
26.0,Male,0,Sales Associate,1.0,26000.0,Australia,White,0
37.0,Female,2,Marketing Manager,12.0,125000.0,UK,White,0
29.0,Male,1,Software Engineer,4.0,71000.0,USA,White,0
51.0,Male,3,Data Scientist,24.0,240000.0,USA,White,0
28.0,Female,1,Software Developer,2.0,36000.0,China,Chinese,0
44.0,Female,2,Human Resources Manager,15.0,152000.0,UK,White,0
38.0,Male,1,Operations Manager,11.0,119000.0,USA,Hispanic,0
30.0,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0
45.0,Male,3,Data Scientist,19.0,190000.0,USA,Hispanic,0
31.0,Male,1,Software Developer,6.0,85000.0,China,Chinese,0
41.0,Female,2,Marketing Coordinator,13.0,131000.0,Canada,Black,0
34.0,Male,1,Operations Manager,8.0,101000.0,Australia,White,0
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,Australia,Asian,0
44.0,Male,3,Data Scientist,18.0,182000.0,Australia,Australian,0
35.0,Female,1,Human Resources Manager,8.0,92000.0,Canada,Asian,0
26.0,Male,0,Sales Associate,1.0,26000.0,Australia,White,0
37.0,Female,2,Marketing Manager,12.0,125000.0,China,Korean,0
29.0,Male,1,Software Engineer,4.0,71000.0,Australia,Asian,0
51.0,Male,3,Data Scientist,24.0,240000.0,Canada,Black,0
28.0,Female,1,Software Developer,2.0,36000.0,Australia,Asian,0
44.0,Female,2,Human Resources Manager,15.0,152000.0,Australia,White,0
38.0,Male,1,Operations Manager,11.0,119000.0,Canada,Asian,0
30.0,Female,0,Sales Associate,1.0,26000.0,UK,Mixed,0
45.0,Male,3,Data Scientist,19.0,190000.0,Australia,Asian,0
31.0,Male,1,Software Developer,6.0,85000.0,Canada,Black,0
41.0,Female,2,Marketing Coordinator,13.0,131000.0,Australia,Asian,0
34.0,Male,1,Operations Manager,8.0,101000.0,USA,African American,0
30.0,Female,2,Human Resources Coordinator,3.0,49000.0,USA,Hispanic,0
44.0,Male,3,Data Scientist,18.0,182000.0,China,Chinese,0
35.0,Female,1,Human Resources Manager,8.0,92000.0,Australia,White,0
