ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
7613,1974,2n Cycle,Together,49669.0,1.0,0.0,24-05-2014,97.0,166,5.0,107,11.0,8.0,29.0,2.0,5.0,1.0,6.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10542,1968,PhD,Married,36778.0,1.0,1.0,05-08-2012,63.0,29,4.0,34,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,0,0,0,0,0,0,3.0,11.0,0
8015,1962,PhD,Divorced,85696.0,0.0,0.0,03-05-2013,88.0,714,76.0,395,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0,0,0,0,0,0,3.0,11.0,1
10617,1989,Master,Divorced,10979.0,0.0,0.0,22-05-2014,34.0,8,4.0,10,2.0,2.0,4.0,2.0,3.0,0.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
11166,1961,Graduation,Married,49678.0,0.0,1.0,02-02-2013,81.0,229,5.0,56,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
849,1953,Master,Together,56129.0,0.0,1.0,20-06-2013,65.0,320,48.0,133,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0,0,0,0,0,0,3.0,11.0,0
523,1989,Graduation,Married,37155.0,1.0,0.0,31-01-2013,51.0,23,0.0,26,7.0,15.0,3.0,1.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
4066,1978,2n Cycle,Divorced,21282.0,1.0,0.0,11-05-2014,76.0,1,5.0,8,4.0,8.0,20.0,2.0,2.0,1.0,2.0,6.0,0,0,0,0,0,0,3.0,11.0,0
8414,1962,PhD,Single,33419.0,0.0,1.0,17-08-2013,76.0,56,0.0,12,0.0,0.0,18.0,2.0,2.0,0.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
819,1945,Graduation,Widow,63285.0,0.0,0.0,05-11-2013,84.0,508,124.0,249,50.0,38.0,134.0,1.0,6.0,5.0,13.0,3.0,0,0,0,0,0,0,3.0,11.0,0
4961,1974,Master,Together,21255.0,1.0,0.0,21-01-2014,56.0,29,0.0,25,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
749,1981,Graduation,Together,42162.0,1.0,0.0,19-11-2013,31.0,46,7.0,59,2.0,4.0,27.0,2.0,3.0,1.0,3.0,6.0,1,0,0,0,0,0,3.0,11.0,1
5430,1956,Graduation,Together,54450.0,1.0,1.0,14-09-2012,0.0,454,0.0,171,8.0,19.0,32.0,12.0,9.0,2.0,8.0,8.0,0,0,0,0,0,0,3.0,11.0,0
7755,1954,PhD,Married,57744.0,0.0,1.0,12-11-2013,91.0,350,3.0,39,0.0,0.0,19.0,2.0,9.0,1.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10525,1986,Graduation,Single,26576.0,1.0,0.0,13-10-2012,40.0,10,0.0,8,0.0,0.0,9.0,1.0,1.0,0.0,2.0,9.0,1,0,0,0,0,0,3.0,11.0,1
1453,1943,PhD,Widow,57513.0,0.0,0.0,06-07-2013,59.0,735,40.0,183,52.0,20.0,30.0,2.0,9.0,3.0,13.0,6.0,0,0,0,0,0,0,3.0,11.0,0
8310,1964,Graduation,Together,68142.0,0.0,1.0,29-08-2012,96.0,897,126.0,196,91.0,112.0,37.0,3.0,10.0,4.0,7.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10710,1979,Graduation,Married,7500.0,0.0,1.0,29-08-2012,61.0,5,2.0,3,3.0,0.0,5.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
5031,1974,Graduation,Together,83145.0,0.0,0.0,22-09-2012,14.0,777,35.0,731,39.0,137.0,114.0,1.0,5.0,9.0,11.0,2.0,0,0,1,0,0,0,3.0,11.0,1
2613,1960,Master,Married,54197.0,0.0,1.0,03-04-2014,16.0,162,6.0,37,6.0,13.0,13.0,2.0,1.0,3.0,6.0,1.0,0,0,0,0,0,0,3.0,11.0,0
213,1963,PhD,Single,23091.0,1.0,1.0,28-05-2014,98.0,35,0.0,11,0.0,0.0,2.0,4.0,2.0,1.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
967,1976,Graduation,Married,46049.0,1.0,1.0,21-07-2013,11.0,342,9.0,112,19.0,14.0,19.0,10.0,5.0,2.0,9.0,7.0,0,0,0,0,0,0,3.0,11.0,1
1077,1974,Graduation,Together,56715.0,0.0,0.0,05-12-2012,52.0,258,105.0,239,237.0,172.0,9.0,1.0,7.0,3.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
7959,1961,Graduation,Married,79410.0,0.0,0.0,29-05-2014,19.0,658,80.0,483,123.0,13.0,13.0,1.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,3.0,11.0,0
640,1951,Graduation,Married,57304.0,0.0,1.0,11-03-2013,61.0,356,80.0,329,138.0,17.0,106.0,2.0,7.0,6.0,10.0,5.0,0,0,0,0,0,0,3.0,11.0,0
4252,1965,Graduation,Married,44375.0,0.0,1.0,23-03-2014,73.0,213,5.0,28,7.0,7.0,41.0,1.0,4.0,1.0,6.0,5.0,0,0,0,0,0,0,3.0,11.0,0
8432,1956,Graduation,Together,54450.0,1.0,1.0,14-09-2012,0.0,454,0.0,171,8.0,19.0,32.0,12.0,9.0,2.0,8.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6218,1965,Graduation,Married,59594.0,0.0,1.0,20-10-2012,74.0,457,4.0,29,0.0,0.0,9.0,1.0,8.0,1.0,7.0,7.0,0,1,0,0,0,0,3.0,11.0,0
6905,1994,Graduation,Together,80685.0,0.0,0.0,22-08-2012,55.0,241,45.0,604,34.0,26.0,54.0,1.0,6.0,4.0,10.0,2.0,0,0,0,0,0,0,3.0,11.0,0
5922,1974,PhD,Married,40344.0,0.0,1.0,13-10-2013,48.0,210,0.0,6,0.0,0.0,2.0,2.0,4.0,1.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
3598,1972,Graduation,Married,62710.0,0.0,1.0,23-05-2013,53.0,441,35.0,83,7.0,29.0,11.0,4.0,4.0,2.0,12.0,4.0,0,0,0,0,0,0,3.0,11.0,0
6116,1968,2n Cycle,Married,48985.0,0.0,1.0,05-07-2013,13.0,19,13.0,18,10.0,7.0,8.0,1.0,1.0,1.0,3.0,3.0,0,0,0,0,0,0,3.0,11.0,0
6263,1968,Graduation,Together,35322.0,1.0,2.0,22-08-2012,34.0,28,9.0,37,12.0,7.0,13.0,3.0,2.0,0.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10486,1948,Graduation,Married,77142.0,0.0,0.0,29-05-2013,54.0,476,75.0,162,29.0,151.0,97.0,1.0,4.0,4.0,8.0,2.0,0,0,0,0,0,0,3.0,11.0,0
2410,1969,Graduation,Single,81657.0,0.0,0.0,22-01-2014,69.0,364,40.0,425,158.0,60.0,50.0,1.0,3.0,4.0,8.0,1.0,0,0,0,0,0,0,3.0,11.0,0
193,1996,Basic,Married,14421.0,0.0,0.0,17-02-2014,81.0,0,0.0,2,3.0,3.0,8.0,1.0,1.0,0.0,2.0,5.0,1,0,0,0,0,0,3.0,11.0,0
3363,1974,2n Cycle,Married,20130.0,0.0,0.0,17-03-2014,99.0,0,6.0,3,7.0,6.0,12.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
8278,1990,PhD,Married,74214.0,0.0,0.0,26-08-2012,3.0,863,83.0,547,86.0,99.0,33.0,1.0,8.0,2.0,5.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10660,1957,Master,Married,66726.0,1.0,1.0,12-01-2014,61.0,349,7.0,35,0.0,0.0,47.0,3.0,8.0,2.0,4.0,7.0,0,1,0,0,0,0,3.0,11.0,0
8686,1979,Basic,Together,23724.0,1.0,0.0,08-01-2013,65.0,5,23.0,15,0.0,18.0,14.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
1604,1960,Master,Married,47353.0,0.0,1.0,13-11-2013,93.0,184,2.0,19,8.0,8.0,4.0,3.0,2.0,2.0,6.0,5.0,0,0,0,0,0,0,3.0,11.0,0
5907,1952,Master,Married,33444.0,1.0,1.0,03-11-2012,24.0,8,0.0,8,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10669,1981,Graduation,Married,54386.0,0.0,1.0,17-05-2013,8.0,277,21.0,64,62.0,21.0,25.0,2.0,3.0,2.0,10.0,3.0,0,0,0,0,0,0,3.0,11.0,0
2918,1981,Graduation,Divorced,28510.0,1.0,1.0,13-04-2013,72.0,44,5.0,19,0.0,4.0,19.0,3.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
5735,1991,Master,Single,90638.0,0.0,0.0,13-02-2014,29.0,1156,120.0,915,94.0,144.0,96.0,1.0,3.0,4.0,10.0,1.0,0,0,1,0,0,0,3.0,11.0,0
359,1950,Graduation,Together,48070.0,0.0,1.0,13-01-2013,33.0,373,14.0,83,6.0,9.0,19.0,3.0,8.0,2.0,6.0,7.0,0,0,0,0,0,1,3.0,11.0,0
8387,1957,Graduation,Married,43140.0,0.0,1.0,05-01-2013,68.0,134,8.0,76,6.0,0.0,11.0,1.0,4.0,1.0,5.0,6.0,0,0,0,0,0,0,3.0,11.0,0
1829,1961,PhD,Divorced,54959.0,0.0,1.0,19-01-2013,55.0,1148,0.0,60,0.0,0.0,24.0,3.0,9.0,5.0,4.0,7.0,0,1,0,0,0,0,3.0,11.0,1
3839,1958,Basic,Single,15056.0,1.0,1.0,03-05-2013,76.0,6,12.0,3,21.0,6.0,40.0,5.0,2.0,2.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
9392,1971,Graduation,Single,26954.0,1.0,0.0,08-05-2014,17.0,4,1.0,11,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
2292,1985,Graduation,Single,22327.0,1.0,0.0,02-08-2013,94.0,5,4.0,8,2.0,0.0,5.0,1.0,1.0,0.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10466,1965,Graduation,Married,44393.0,1.0,1.0,22-08-2013,86.0,24,2.0,20,2.0,2.0,10.0,2.0,1.0,0.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
9855,1952,PhD,Single,62000.0,0.0,1.0,25-08-2013,25.0,899,0.0,101,0.0,0.0,20.0,1.0,6.0,6.0,13.0,4.0,0,0,0,1,0,0,3.0,11.0,0
4088,1962,PhD,Together,31497.0,0.0,1.0,06-12-2012,22.0,108,1.0,28,13.0,1.0,4.0,2.0,3.0,1.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
5231,1974,2n Cycle,Married,45894.0,0.0,2.0,27-02-2014,15.0,27,2.0,7,0.0,2.0,13.0,1.0,1.0,0.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
590,1970,Master,Divorced,78579.0,0.0,0.0,22-12-2012,35.0,816,66.0,549,216.0,66.0,99.0,1.0,5.0,6.0,4.0,3.0,0,0,0,0,0,0,3.0,11.0,1
8732,1969,Master,Widow,67369.0,0.0,1.0,17-11-2012,81.0,1298,0.0,70,37.0,14.0,42.0,4.0,7.0,4.0,10.0,4.0,0,1,1,0,0,0,3.0,11.0,1
2315,1960,Graduation,Divorced,58401.0,0.0,1.0,20-04-2014,55.0,10,0.0,11,17.0,29.0,29.0,1.0,1.0,2.0,2.0,4.0,0,0,0,0,0,0,3.0,11.0,0
3515,1952,Graduation,Single,62307.0,0.0,1.0,17-02-2014,94.0,87,13.0,34,10.0,6.0,10.0,1.0,4.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
2245,1969,Master,Married,43641.0,1.0,1.0,22-04-2013,50.0,57,2.0,51,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
6283,1968,Master,Divorced,63841.0,0.0,1.0,21-04-2013,64.0,635,15.0,100,20.0,7.0,131.0,1.0,9.0,3.0,9.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2246,1965,2n Cycle,Married,46891.0,0.0,1.0,01-09-2013,91.0,43,12.0,23,29.0,15.0,61.0,1.0,2.0,1.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
6606,1969,Master,Married,70091.0,1.0,0.0,31-03-2013,11.0,964,34.0,137,15.0,0.0,11.0,2.0,5.0,2.0,10.0,8.0,0,1,0,0,0,0,3.0,11.0,0
5545,1972,PhD,Married,78075.0,0.0,0.0,05-04-2014,72.0,572,8.0,259,34.0,35.0,80.0,1.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,3.0,11.0,0
7342,1961,2n Cycle,Widow,59184.0,0.0,1.0,09-09-2012,6.0,341,142.0,113,259.0,151.0,66.0,3.0,6.0,6.0,12.0,5.0,0,0,0,0,0,0,3.0,11.0,0
837,1977,Graduation,Married,54809.0,1.0,1.0,11-09-2013,0.0,63,6.0,57,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,0,0,0,0,0,0,3.0,11.0,0
9500,1959,Graduation,Married,58113.0,0.0,1.0,25-01-2013,66.0,221,104.0,169,102.0,78.0,84.0,3.0,9.0,2.0,8.0,7.0,0,0,0,0,0,1,3.0,11.0,0
3602,1958,Master,Married,51412.0,0.0,1.0,31-12-2013,42.0,140,3.0,29,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
234,1979,Graduation,Divorced,15287.0,1.0,0.0,10-10-2012,60.0,1,2.0,8,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,1,0,0,0,0,0,3.0,11.0,1
2995,1957,Master,Together,66636.0,0.0,0.0,17-08-2013,64.0,291,10.0,689,84.0,10.0,0.0,1.0,3.0,4.0,9.0,1.0,0,0,0,0,0,0,3.0,11.0,0
1118,1956,Master,Married,50965.0,0.0,1.0,20-02-2013,87.0,544,13.0,85,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,1,0,0,0,0,0,3.0,11.0,0
7789,1965,PhD,Married,84618.0,0.0,0.0,22-11-2013,96.0,684,100.0,801,21.0,66.0,0.0,1.0,6.0,9.0,10.0,2.0,0,0,1,0,0,0,3.0,11.0,0
3068,1990,Graduation,Married,18351.0,0.0,0.0,29-10-2013,1.0,1,12.0,9,0.0,14.0,7.0,1.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
8955,1957,PhD,Together,40451.0,0.0,2.0,16-02-2014,54.0,35,0.0,4,0.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,1,0,0,0,0,0,3.0,11.0,0
945,1965,Graduation,Together,36317.0,0.0,1.0,22-05-2013,53.0,87,3.0,25,3.0,2.0,13.0,2.0,3.0,0.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
5644,1957,Graduation,Together,42213.0,0.0,1.0,12-10-2013,96.0,309,3.0,24,4.0,3.0,20.0,2.0,5.0,1.0,7.0,7.0,0,1,0,0,0,0,3.0,11.0,0
7192,1955,Graduation,Together,65748.0,0.0,1.0,15-04-2013,58.0,172,73.0,93,95.0,78.0,34.0,2.0,2.0,4.0,10.0,1.0,0,0,0,0,0,1,3.0,11.0,0
2324,1972,Graduation,Together,77044.0,0.0,1.0,27-10-2013,12.0,625,38.0,242,50.0,34.0,76.0,2.0,7.0,11.0,11.0,4.0,1,0,0,0,0,0,3.0,11.0,0
697,1969,Graduation,Together,74918.0,0.0,0.0,12-03-2013,78.0,972,59.0,913,25.0,19.0,59.0,1.0,5.0,9.0,6.0,3.0,0,0,1,0,0,0,3.0,11.0,0
3439,1972,Graduation,Married,56721.0,1.0,1.0,31-10-2012,64.0,157,6.0,39,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,0,0,0,0,0,0,3.0,11.0,0
1506,1975,Graduation,Single,42160.0,1.0,1.0,28-06-2013,26.0,48,9.0,45,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,1
232,1965,Graduation,Single,61559.0,0.0,1.0,17-07-2013,8.0,279,83.0,88,32.0,14.0,34.0,1.0,4.0,2.0,10.0,3.0,0,0,0,0,0,0,3.0,11.0,0
8876,1963,PhD,Together,33629.0,1.0,1.0,08-08-2012,49.0,132,0.0,16,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,0,0,0,0,0,0,3.0,11.0,0
4500,1991,PhD,Together,68682.0,0.0,0.0,06-10-2013,56.0,919,0.0,505,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,0,0,0,0,0,0,3.0,11.0,0
9739,1963,Graduation,Single,34377.0,0.0,1.0,19-01-2013,55.0,62,0.0,22,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10395,1986,Basic,Single,8940.0,1.0,0.0,22-08-2012,25.0,1,45.0,3,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
1176,1973,Graduation,Married,26228.0,1.0,0.0,22-09-2013,50.0,2,6.0,4,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
1627,1957,2n Cycle,Divorced,77297.0,0.0,0.0,26-01-2013,84.0,408,61.0,109,48.0,122.0,41.0,1.0,5.0,7.0,9.0,4.0,0,0,0,1,0,0,3.0,11.0,0
938,1981,Graduation,Married,40211.0,1.0,1.0,30-07-2013,30.0,51,1.0,7,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,1,0,0,0,0,0,3.0,11.0,0
2740,1958,PhD,Widow,33438.0,1.0,1.0,22-09-2013,81.0,62,1.0,16,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
257,1959,PhD,Married,75032.0,0.0,1.0,28-04-2013,74.0,952,12.0,180,47.0,12.0,12.0,2.0,5.0,4.0,9.0,3.0,0,0,0,0,0,0,3.0,11.0,0
4058,1955,PhD,Single,61284.0,0.0,0.0,12-10-2013,76.0,618,15.0,106,20.0,7.0,45.0,1.0,11.0,2.0,8.0,6.0,0,1,0,0,0,0,3.0,11.0,0
7736,1986,Graduation,Married,22518.0,1.0,0.0,22-10-2012,36.0,11,7.0,12,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,1,0,0,0,0,0,3.0,11.0,1
8210,1975,Master,Married,54730.0,0.0,1.0,15-08-2013,64.0,318,3.0,17,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,0,0,0,0,0,0,3.0,11.0,0
833,1955,Master,Married,38452.0,1.0,1.0,30-03-2014,62.0,56,0.0,14,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6230,1971,Graduation,Divorced,44421.0,1.0,1.0,15-02-2013,53.0,110,5.0,59,7.0,1.0,7.0,5.0,5.0,0.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
7325,1986,PhD,Together,38197.0,1.0,0.0,29-06-2013,86.0,23,0.0,11,2.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
1307,1978,Graduation,Divorced,41986.0,0.0,1.0,09-02-2014,15.0,27,5.0,8,8.0,3.0,12.0,3.0,3.0,0.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
1502,1983,Graduation,Together,28427.0,1.0,0.0,21-03-2013,67.0,18,3.0,19,3.0,3.0,6.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6211,1976,PhD,Together,37395.0,1.0,0.0,02-05-2014,47.0,18,0.0,9,0.0,1.0,11.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
843,1971,Graduation,Married,64722.0,1.0,0.0,26-05-2014,47.0,303,0.0,280,60.0,147.0,15.0,4.0,8.0,2.0,11.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4174,1956,Master,Together,55249.0,0.0,1.0,17-04-2014,81.0,97,1.0,19,2.0,0.0,11.0,1.0,2.0,1.0,4.0,3.0,0,0,0,0,0,0,3.0,11.0,0
9757,1972,Graduation,Together,84906.0,0.0,0.0,04-10-2013,98.0,997,15.0,414,99.0,30.0,76.0,1.0,5.0,6.0,12.0,2.0,0,1,1,0,1,0,3.0,11.0,0
6918,1989,Graduation,Married,28691.0,1.0,0.0,04-07-2013,56.0,5,4.0,13,8.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
286,1952,Graduation,Single,44213.0,1.0,1.0,29-11-2013,48.0,95,11.0,35,0.0,4.0,7.0,4.0,2.0,1.0,5.0,6.0,0,0,0,0,0,0,3.0,11.0,0
11086,1984,Basic,Single,25707.0,1.0,0.0,18-01-2014,18.0,1,6.0,2,3.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
1921,1967,PhD,Married,59062.0,2.0,1.0,03-10-2013,74.0,46,1.0,12,3.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,0,0,0,0,0,0,3.0,11.0,0
4138,1962,Graduation,Single,76624.0,0.0,1.0,24-05-2014,68.0,411,106.0,147,54.0,115.0,66.0,1.0,5.0,10.0,7.0,1.0,1,0,0,0,0,0,3.0,11.0,0
7718,1947,Master,Together,66000.0,0.0,0.0,20-04-2014,36.0,244,51.0,270,101.0,0.0,45.0,1.0,1.0,3.0,5.0,1.0,0,0,0,0,0,0,3.0,11.0,0
1291,1978,PhD,Together,27683.0,1.0,0.0,04-08-2012,90.0,152,9.0,121,12.0,12.0,45.0,4.0,6.0,2.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6862,1971,Graduation,Divorced,1730.0,0.0,0.0,18-05-2014,65.0,1,1.0,3,1.0,1.0,1.0,15.0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,3.0,11.0,0
4136,1992,Basic,Single,7500.0,1.0,0.0,03-12-2012,63.0,10,17.0,18,8.0,26.0,40.0,4.0,3.0,2.0,2.0,9.0,0,0,0,0,0,0,3.0,11.0,0
803,1968,Graduation,Together,40521.0,1.0,1.0,05-04-2013,82.0,12,0.0,5,0.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,0,0,0,0,0,0,3.0,11.0,0
4298,1973,PhD,Together,20427.0,1.0,0.0,24-03-2014,63.0,5,0.0,4,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10833,1975,Graduation,Married,65106.0,0.0,1.0,24-05-2014,55.0,790,19.0,133,12.0,0.0,19.0,3.0,8.0,3.0,13.0,6.0,0,1,0,0,0,0,3.0,11.0,0
9606,1965,PhD,Married,69969.0,0.0,0.0,27-08-2013,64.0,882,29.0,514,38.0,29.0,44.0,1.0,4.0,2.0,6.0,3.0,0,0,1,1,0,0,3.0,11.0,1
8534,1952,Graduation,Married,67433.0,0.0,2.0,16-07-2013,51.0,615,28.0,259,12.0,48.0,30.0,4.0,6.0,5.0,13.0,4.0,0,1,0,0,0,0,3.0,11.0,0
5153,1967,PhD,Married,77766.0,0.0,1.0,22-02-2013,97.0,1004,59.0,265,115.0,59.0,27.0,2.0,11.0,10.0,11.0,6.0,1,0,0,0,0,0,3.0,11.0,1
961,1972,Graduation,Married,74716.0,0.0,1.0,12-09-2013,92.0,133,27.0,421,13.0,195.0,71.0,2.0,7.0,3.0,5.0,4.0,0,0,0,0,0,0,3.0,11.0,0
5011,1963,Graduation,Divorced,68118.0,0.0,1.0,18-10-2013,51.0,595,23.0,123,10.0,23.0,154.0,2.0,8.0,9.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
6653,1970,PhD,Married,55158.0,1.0,1.0,30-07-2012,72.0,293,0.0,87,4.0,11.0,23.0,4.0,7.0,2.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,1
9094,1955,2n Cycle,Married,62972.0,0.0,1.0,03-08-2012,39.0,313,15.0,47,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,1
810,1975,Graduation,Married,74190.0,0.0,1.0,12-05-2014,49.0,151,81.0,86,168.0,91.0,64.0,2.0,4.0,2.0,11.0,2.0,0,0,0,0,0,0,3.0,11.0,0
5493,1976,Graduation,Married,39356.0,1.0,1.0,19-03-2014,21.0,15,0.0,2,0.0,0.0,6.0,1.0,1.0,0.0,2.0,6.0,1,0,0,0,0,0,3.0,11.0,0
2147,1969,Graduation,Together,76653.0,0.0,0.0,16-08-2013,91.0,736,63.0,946,219.0,189.0,126.0,1.0,4.0,7.0,11.0,2.0,0,0,1,1,0,0,3.0,11.0,0
5107,1973,PhD,Divorced,35860.0,1.0,1.0,19-05-2014,37.0,15,0.0,8,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1,0,0,0,0,0,3.0,11.0,0
3979,1983,PhD,Divorced,90687.0,0.0,0.0,22-05-2013,98.0,982,17.0,672,23.0,34.0,51.0,1.0,6.0,2.0,8.0,2.0,0,0,1,0,0,0,3.0,11.0,1
6049,1982,Master,Together,73450.0,0.0,0.0,05-12-2013,85.0,1142,51.0,415,90.0,69.0,37.0,1.0,7.0,8.0,11.0,3.0,1,0,0,1,0,0,3.0,11.0,0
8147,1960,Graduation,Married,31454.0,1.0,1.0,06-07-2013,40.0,28,0.0,11,0.0,0.0,9.0,3.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
1857,1952,Graduation,Single,47139.0,1.0,1.0,06-03-2014,2.0,46,0.0,12,0.0,2.0,23.0,2.0,2.0,1.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,1
3910,1975,Graduation,Divorced,83829.0,0.0,0.0,08-10-2013,78.0,897,161.0,430,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1,0,1,1,0,0,3.0,11.0,1
5207,1963,PhD,Married,53378.0,1.0,1.0,24-09-2012,41.0,489,6.0,152,8.0,6.0,132.0,10.0,9.0,4.0,6.0,8.0,0,0,0,0,0,0,3.0,11.0,1
11114,1970,Graduation,Together,19656.0,1.0,0.0,08-02-2013,94.0,25,4.0,9,6.0,8.0,32.0,3.0,2.0,1.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
5429,1948,PhD,Married,45579.0,0.0,1.0,20-08-2013,10.0,145,1.0,33,2.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
9400,1958,2n Cycle,Single,85485.0,0.0,0.0,21-06-2014,73.0,630,26.0,611,44.0,18.0,54.0,1.0,6.0,6.0,6.0,2.0,0,0,0,0,0,0,3.0,11.0,0
1740,1944,Graduation,Married,55956.0,0.0,0.0,07-04-2014,22.0,760,38.0,104,50.0,9.0,38.0,2.0,7.0,3.0,4.0,4.0,0,1,0,0,0,0,3.0,11.0,0
7488,1963,Master,Single,64191.0,0.0,1.0,22-01-2013,30.0,420,15.0,186,151.0,38.0,15.0,3.0,5.0,3.0,13.0,3.0,0,0,0,0,0,0,3.0,11.0,0
195,1972,Graduation,Single,38808.0,1.0,0.0,26-08-2012,21.0,125,17.0,52,3.0,19.0,30.0,4.0,5.0,1.0,4.0,8.0,1,0,0,0,0,0,3.0,11.0,1
